id_inscripcion,id_estudiante,codigo_asignatura,semestre,anio,docente,nombre,rut,anio_ingreso,email,nota_promedio,nota_minima,nota_maxima,cantidad_evaluaciones,ponderacion_total,nota_final_ponderada,total_clases,presentes,ausentes,justificados,tardanzas,tasa_asistencia,carga_asignaturas,antiguedad_ingreso,aprobado,nota_promedio_scaled,nota_minima_scaled,nota_maxima_scaled,nota_final_ponderada_scaled,cantidad_evaluaciones_scaled,ponderacion_total_scaled,total_clases_scaled,presentes_scaled,ausentes_scaled,justificados_scaled,tardanzas_scaled,tasa_asistencia_scaled,carga_asignaturas_scaled,antiguedad_ingreso_scaled,carrera_Administracion,carrera_Arquitectura,carrera_Derecho,carrera_Enfermeria,carrera_Ing. Civil,carrera_Ing. Informatica,carrera_Psicologia,sede_Concepcion,sede_Santiago Centro,sede_Sede Norte,sede_Sede Sur,sede_Vina Del Mar,estado_matricula_Congelada,estado_matricula_Desertor,estado_matricula_Egresado,estado_matricula_Regular,nombre_asignatura_Algoritmos,nombre_asignatura_Base De Datos,nombre_asignatura_Calculo I,nombre_asignatura_Contabilidad,nombre_asignatura_Estadistica,nombre_asignatura_Etica,nombre_asignatura_Fisica,nombre_asignatura_Ingles,nombre_asignatura_Marketing,nombre_asignatura_Programacion,nombre_asignatura_Quimica,nombre_asignatura_Redes,seccion_001D,seccion_001V,seccion_002D,seccion_003D,riesgo_academico_Alto,riesgo_academico_Bajo,riesgo_academico_Medio,resultado_academico_Aceptable,resultado_academico_Critico,resultado_academico_En Riesgo,resultado_academico_Sobresaliente
213,186,ASG-994,1,2022,Marcela Tapia Rodriguez,Sin Nombre,21325664-0,2023,lorena.castro@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
415,193,ASG-312,1,2022,Diego Torres Figueroa,Gabriel Espinoza Morales,23745292-9,2024,gabriel.espinoza@outlook.com,2.0,2.0,2.0,1.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.2857,0.2857,0.2857,0.2857,0.2,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
892,194,ASG-506,1,2022,Tomas Figueroa Rivera,Lorena Castro Castro,8350109-3,2021,sin_email_194@correo.local,2.4,2.4,2.4,1.0,35.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.3429,0.3429,0.3429,0.3429,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
870,195,ASG-514,1,2022,Sebastian Fuentes Gatica,Sofia Munoz Aguilera,18324667-8,2022,sofia.munoz@gmail.com,3.15,1.7,4.6,2.0,60.0,3.63,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0.45,0.2429,0.6571,0.5186,0.4,0.4286,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
746,196,ASG-411,1,2022,Sebastian Gonzalez Soto,Felipe Bravo Torres,9771490-9,2023,felipe.bravo@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
137,202,ASG-622,1,2022,Macarena Gonzalez Fuentes,Sofia Munoz Rojas,13353987-6,2023,sofia.munoz@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
486,205,ASG-159,1,2022,Tomas Perez Garcia,Andres Gatica Lopez,5115671-2,2022,andres.gatica@outlook.com,5.366666666666667,3.9,6.4,3.0,60.0,5.58,2.0,2.0,0.0,0.0,0.0,1.0,1,0,1,0.7667,0.5571,0.9143,0.7971,0.6,0.4286,0.5,0.6667,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
707,206,ASG-906,1,2022,Barbara Morales Garcia,Carolina Medina Silva,SIN-RUT,2021,carolina.medina@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
677,207,ASG-SINCOD,1,2022,Joaquin Fuentes Silva,Sofia Rivera Soto,19208409-9,2024,sofia.rivera@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6667,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
628,208,ASG-322,1,2022,Sebastian Reyes Munoz,Tomas Vergara Rodriguez,SIN-RUT,2020,tomas.vergara@gmail.com,5.45,4.9,6.0,2.0,25.0,5.56,1.0,1.0,0.0,0.0,0.0,1.0,1,2,1,0.7786,0.7,0.8571,0.7943,0.4,0.1786,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
53,214,ASG-744,1,2022,Macarena Martinez Silva,Constanza Gatica Gonzalez,17349950-8,2021,constanza.gatica@outlook.com,4.5,4.5,4.5,1.0,25.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.6429,0.6429,0.6429,0.6429,0.2,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
102,220,ASG-432,1,2022,Andres Sepulveda Espinoza,Antonia Tapia Espinoza,15947852-1,2020,antonia.tapia@gmail.com,2.95,2.6,3.3,2.0,65.0,2.92,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0.4214,0.3714,0.4714,0.4171,0.4,0.4643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
653,222,ASG-430,1,2022,Natalia Castro Araya,Diego Castro Vergara,16343811-4,2022,diego.castro@gmail.com,4.0,4.0,4.0,1.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.5714,0.5714,0.5714,0.5714,0.2,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
208,225,ASG-542,1,2022,Daniela Rodriguez Vergara,Sin Nombre,9097591-0,2022,carolina.torres@gmail.com,5.2,5.2,5.2,1.0,30.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.7429,0.7429,0.7429,0.7429,0.2,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
262,228,ASG-969,1,2022,Isidora Bravo Silva,Paula Garcia Perez,7967122-2,2020,paula.garcia@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
762,229,ASG-195,1,2022,Barbara Gatica Bravo,Javiera Castro Diaz,23222734-3,2022,javiera.castro@gmail.com,4.6,2.6,6.6,2.0,45.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.6571,0.3714,0.9429,0.6257,0.4,0.3214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
900,232,ASG-646,1,2022,Barbara Figueroa Fuentes,Diego Lopez Castro,17336063-8,2023,diego.lopez@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
487,233,ASG-450,1,2022,Fernanda Gonzalez Silva,Maria Bravo Zambrano,24559102-7,2019,maria.bravo@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
817,234,ASG-SINCOD,1,2022,Antonia Garcia Rodriguez,Natalia Bravo Valenzuela,24000578-9,2020,natalia.bravo@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6667,0.0,0.0,0.0,1.0,0.0,0.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
265,235,ASG-321,1,2022,Andres Castro Vergara,Valentina Gonzalez Fuentes,5400453-3,2023,valentina.gonzalez@outlook.com,4.6,4.6,4.6,1.0,30.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0.6571,0.6571,0.6571,0.6571,0.2,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
587,235,ASG-139,1,2022,Camila Garcia Flores,Valentina Gonzalez Fuentes,5400453-3,2023,valentina.gonzalez@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
862,241,ASG-502,1,2022,Sofia Sepulveda Bravo,Nicolas Medina Diaz,6095831-5,2021,nicolas.medina@gmail.com,3.8,3.8,3.8,1.0,35.0,3.8,1.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0.5429,0.5429,0.5429,0.5429,0.2,0.25,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
742,248,ASG-773,1,2022,Felipe Reyes Bravo,Alejandra Gonzalez Gatica,8128033-6,2022,alejandra.gonzalez@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
18,249,ASG-427,1,2022,Felipe Rojas Valenzuela,Maximiliano Aguilera Espinoza,13501687-8,2020,maximiliano.aguilera@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.3333,0.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
141,249,ASG-597,1,2022,Matias Figueroa Reyes,Maximiliano Aguilera Espinoza,13501687-8,2020,maximiliano.aguilera@outlook.com,4.9,4.9,4.9,1.0,10.0,4.9,1.0,1.0,0.0,0.0,0.0,1.0,2,2,1,0.7,0.7,0.7,0.7,0.2,0.0714,0.25,0.3333,0.0,0.0,0.0,1.0,0.3333,0.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
599,255,ASG-775,1,2022,Joaquin Figueroa Tapia,Camila Aguilera Fuentes,8868937-8,2021,camila.aguilera@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
722,255,ASG-906,1,2022,Ignacio Espinoza Rojas,Camila Aguilera Fuentes,8868937-8,2021,camila.aguilera@outlook.com,3.1,3.1,3.1,1.0,10.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.4429,0.4429,0.4429,0.4429,0.2,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
485,256,ASG-773,1,2022,Maximiliano Gatica Valenzuela,Sofia Garcia Figueroa,20218462-6,2023,sofia.garcia@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
280,257,ASG-918,1,2022,Lorena Contreras Medina,Javiera Rojas Tapia,20351323-7,2021,javiera.rojas@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333,0.5,0.0,0.0,0.5,0.0,0.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
535,258,ASG-420,1,2022,Paula Medina Soto,Maximiliano Flores Vergara,19615746-0,2023,maximiliano.flores@outlook.com,2.9,2.9,2.9,1.0,35.0,2.9,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0.4143,0.4143,0.4143,0.4143,0.2,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
840,259,ASG-374,1,2022,Vicente Rodriguez Araya,Sin Nombre,5315074-6,2022,amanda.nunez@gmail.com,1.2,1.2,1.2,1.0,35.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.1714,0.1714,0.1714,0.1714,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
218,265,ASG-174,1,2022,Jose Gatica Rivera,Antonia Sepulveda Soto,6496769-3,2020,antonia.sepulveda@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
604,268,ASG-SINCOD,1,2022,Jose Vergara Jara,Gabriel Vergara Morales,19099534-7,2020,gabriel.vergara@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.5,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
367,277,ASG-743,1,2022,Jose Tapia Gatica,Gabriel Jara Perez,23166413-1,2022,gabriel.jara@outlook.com,3.15,3.0,3.3,2.0,50.0,3.09,2.0,2.0,0.0,0.0,0.0,1.0,2,0,0,0.45,0.4286,0.4714,0.4414,0.4,0.3571,0.5,0.6667,0.0,0.0,0.0,1.0,0.3333,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
710,277,ASG-880,1,2022,Daniela Lopez Sepulveda,Gabriel Jara Perez,23166413-1,2022,gabriel.jara@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.3333,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
644,279,ASG-918,1,2022,Constanza Torres Garcia,Camila Espinoza Valenzuela,5655442-5,2021,camila.espinoza@gmail.com,3.4333333333333336,1.7,5.7,3.0,70.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.4905,0.2429,0.8143,0.52,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
216,280,ASG-569,1,2022,Valentina Valenzuela Bravo,Barbara Tapia Garcia,14714346-2,2023,barbara.tapia@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6667,0.0,0.0,0.0,1.0,0.3333,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
659,280,ASG-978,1,2022,Carolina Fuentes Contreras,Barbara Tapia Garcia,14714346-2,2023,barbara.tapia@outlook.com,3.7,3.7,3.7,1.0,30.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.5286,0.5286,0.5286,0.5286,0.2,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
96,286,ASG-129,1,2022,Maximiliano Lopez Jara,Constanza Bravo Sepulveda,SIN-RUT,2022,sin_email_286@correo.local,2.55,1.9,3.2,2.0,55.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.3643,0.2714,0.4571,0.39,0.4,0.3929,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
830,286,ASG-568,1,2022,Natalia Munoz Valenzuela,Constanza Bravo Sepulveda,SIN-RUT,2022,sin_email_286@correo.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
660,291,ASG-388,1,2022,Benjamin Sepulveda Hernandez,Emilio Aguilera Gatica,17148628-4,2022,emilio.aguilera@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
575,293,ASG-435,1,2022,Constanza Perez Morales,Cristobal Flores Rojas,16456170-7,2023,cristobal.flores@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
187,294,ASG-384,1,2022,Fernanda Gatica Perez,Fernanda Gonzalez Fuentes,10028401-8,2021,fernanda.gonzalez@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
121,298,ASG-449,1,2022,Jose Bravo Castro,Barbara Espinoza Espinoza,12049394-4,2020,barbara.espinoza@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
353,298,ASG-829,1,2022,Lorena Medina Valenzuela,Barbara Espinoza Espinoza,12049394-4,2020,barbara.espinoza@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
395,302,ASG-170,1,2022,Andres Figueroa Garcia,Catalina Sepulveda Espinoza,5349520-9,2023,catalina.sepulveda@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
661,303,ASG-410,1,2022,Amanda Espinoza Torres,Carlos Tapia Torres,22027888-4,2023,carlos.tapia@gmail.com,4.58,1.3,6.2,5.0,140.0,4.69,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1,0.6543,0.1857,0.8857,0.67,1.0,1.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8,308,ASG-736,1,2022,Agustin Nunez Castro,Diego Sepulveda Aguilera,11106782-6,2020,diego.sepulveda@gmail.com,5.1,5.1,5.1,1.0,10.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0.7286,0.7286,0.7286,0.7286,0.2,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
178,318,ASG-501,1,2022,Felipe Medina Vergara,Javiera Figueroa Espinoza,18632088-2,2021,javiera.figueroa@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
272,327,ASG-612,1,2022,Agustin Tapia Figueroa,Diego Nunez Morales,19074171-2,2022,diego.nunez@outlook.com,6.0,6.0,6.0,1.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.8571,0.8571,0.8571,0.8571,0.2,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
341,335,ASG-297,1,2022,Isidora Rojas Medina,Jose Figueroa Jara,24776533-3,2023,jose.figueroa@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
